old                                      new
52904c2fd38f239b362b28a43b11d227438e24fd d40653aecb745f8d4ded1e755d050ad59b92a255
54902f865abebe91f401c3b5c9e17cef6f7f9090 ab3e33ce2674773a43b97994a93cd28d967736a8
5a1ea5ea566baee49e859f81eb65a5e0ec9c6304 5ec70375037511f04af7dff19967b28d886bfd5d
5b3493ba54ed23406069c0489dbfb21b180a7ef1 f244c0ca4b0c0b3fb9dc17e6ab3c3838065c3885
5ba260844dfc7d6a4c885e732dbad41a9e9f19a5 e70df362ea4b001d28bb03360821cbd471902afc
5bdf8ec2651d2d785c630a2e35dec0fc54561d3d 3d217cb123310f5a01b5b031bf7715f857fa7b0f
5c0b77488b351c963149993ae62c5daf5a1fea91 07d1451d088e6c81e723801ff68c23e5112a7532
603ff39faddd4631f7d88a3e873749849e8b3f27 3fb0783512c2e28d57a4a70d1100330eb77c0c34
619d4cb60290e47fa56e2e01ab489f858fdf6a30 dd0a4c1b879aeec99d6f6d93ed0bb6084741d89c
6b2b056704403128d8e2be55559a7cc62bbe00e1 888c1840dae1059f5d2c3336280bb94528224a82
704fd7de736a12ecc86e14934f423681eaa1d740 669bb752c92404a04ea51783852b903b43efbe9e
733485f50ce26f74fe8a9bb5b99d73a4f74b3872 8473491fb6538f35826fc707e16a2dac9203f871
739478bdc4c388fa7b91f06749cd0cd68dbfe3d6 7871a8ecb99b43a02fd7d0c87a36e654c635c2d4
7b0fe3f610ad03354e555fac82168dfe7a7727d5 2f2e452534d18659b907c9583335d39b225ed469
7c46b0f4f452af9e898d656bc8afc2d166d85b1a 934deb0eb8acf87571cefd5c1fc3d209abc6f378
7dd1f5db5dd2042ab471939ff31555718ac84f2b 9a1ed994523243887c4f74ef985503a402e6d8b1
7e200c45a8bcf90c288d23dac343f4fb66a608e3 491eb7ca252e80069ed0d13c2c4e028ec75539d5
7e62d65d2588de552c627248869a08aaf2012439 7c5a4c9e2727490e1a40330ccd4bbea1ff9c8a2a
80c68be85c3dcc7edfe98b05b79408fe23fae601 b290e2ea6475653685022a85c4a70ceb7d04ea42
80f4f75403483c97203b6b5bfac3a978f8b47c97 f47c6c91e5a504ea04b132c9cd143a21e4ddbd7f
850646cd99719766ad88f20b53a7c0e5100c757a d17df14cf4ee1793c7e70defb81fb6f36699c834
89490b7daddc4ca831db6773cc58e283d1fe787f c826f9c9278b6cb0a6fa5db477b55467bca8ff7b
8fb859e40bb2b0dbae57548df436cdba95ed0b0b 5d6533d1f63c746b982d56329a2909b53dcd7d53
91ea12fedb0ac562d1640ac4393ab666a19440a4 9a4208695b8404cd3d7f65280b14be169e266153
9a45f0ea41a410e626c9a70687caf73edf229257 859b58138ecf06abaf13140932fce67e67ff650e
9b18e671c74ec98e9130f9a916d07f838429bf59 bf4f7744c4ae463437c6261ad4432860a0c4fcdb
9b1affd97aec46cc9121865c3f3aebd4c7b8fe3e a5edb5a7baeadd0125059b1eab2080aa58b8f531
9bd95a85ac306faa97260af2bbebf0a3964681dd c239d3c813fd1efa63c4437524a7855b6790da38
9e9c0519378b0f47c87ede463f4cef2d7197177b 91e7bf2d7cc5244a2171c4b4a81b8d59d2f3c5ae
a5aafa8900925bc6430317ddd6940f1be4a7b132 ff6e4d64b92b3d2671bc82e0095acf99d2f718b4
a5efd0695327c9f55f17da19ceb33bfcc5fbd529 b87e2890f6d27b73a0974c63c4723cc54fe33c2f
ac7ca61334dfcd45abd4741d78ce29fcfb0bbc5d 8072e148f03c6e3be94224abbb978a6cda87fb26
b045bc99f7fdb8581131d05bbb176bb0f31459d3 c11a9a5c5611d7e45ab0a520deb3c42c797a8c5c
b19e42b4756ead661d1bca9da9ac2c1b4271b1db 54d7791c2e9bc76b7ae201f0d598a930110b644a
b1d04dcdb4de4e0aa9f2fd183790d777bc3f800d 33dec0bb25546c98833bc56463cddf6ed5a59373
b227e33b7df2e9cef89c66395b2e06410d4897f4 c5e1c80f772e5edb9257e40e8680603e708a9cbe
b26881473a90e64e00b0785fa6e8100d872520ef 6d6c539aa4140e0732da90ff57945a81501464de
b802a731c58b14e7d2042eb997a966027eceb66a d4b91c88147cb982db10e12de23dcfe4ab053856
b8bc059c6228621e15cc290baa9cc7517db968dd 0c2d4a94015a39e2a76c39fe9362b2257f276e45
bb77611880e1bb664bd92a995ea411fbd88cd5a0 277594a0442dd599f5eeeffa2414c4bf9f4b7e3c
c328ee1e83b1c79052b08732d1a05c525938e2b5 9e3aadee6bad83956e7b6e052dbed3dbf2f5d649
c72cf258a28686edc3cf24f6739c9f7d6caff729 16e5af12bf8af96724aedad8b92d55b8c9e33344
cb95bfd7c4487e62ad57344956dff1b4e2227b43 8dfd04069de876ea1868c2e06e3ba7af1fd18860
db59013c64f7a4efe0ba29d1efe7f7e8c8f3d2ff e14c69a59a503557300529fb3003e19cf134c1e2
e5428e8662a0b2f659b1a4288e15b3cdd5be1038 31631a46eee180493c5ee76fe7571920aafb31ec
e5648ae2c77b8cc5af064351fe83e97d5e3a82f8 e8da065e243f4cabd7ddee2cc0906f8e538fcca2
e6b980e2c5dd99103129f1034f53436aa45e6331 277fb0fe822d24b866d487a29465c97a6769ef72
e7f8c392bac15d31c69b7697c756394c1414c8c4 762b3931ffff5d61a369745db0c44001d7ade7a3
e969f2138e67aee5f14250a8d42e26cadf939ff9 fe20c74c293c4ce039e3f1eed25e6055348e1b4b
ff7092bbfb1891049d4eddde1628016a20a825ae 9acd2359f555b0f06e779c984acd66495e5831da
